,EventTemplate,Occurrences
251,"${host} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}",1
252,{client}:443 open through proxy {proxy} {protocol},1
253,"
{host}:{port} {action}, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime <{duration} sec>
",2
254,"client-{hostname}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}",2
255,"
{client} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}
",2
256,"
{s.hostname}:{s.port} close, {s.sent_bytes} bytes sent, {s.received_bytes} bytes received, lifetime {s.lifetime}
",1
257,"
block.dropbox.com:{port} close, {sent} bytes sent, {received} bytes received, lifetime <{duration} sec>
",3
258,"{hostname}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}",1
259,"client-lb.dropbox.com:443 close, {sent} bytes sent, {received} bytes received, lifetime <{time} sec",1
260,{host} open through proxy {proxy_host}:{proxy_port} {protocol},1
261,"
www.zhihu.com:{port} close, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}
",1
262,"
{scontent-hkg3-2.xx.fbcdn.net} close, {3732} bytes ({3.64 KB}) sent, {804155} bytes ({785 KB}) received, lifetime {01:10}
",1
263,"
{server}:443 close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_mb} MB) received, lifetime {lifetime}
",1
264,"
api.github.com:{port} close, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}
",1
265,"${ip_address}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime <{time} sec",1
266,"
d.dropbox.com:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}
",1
267,"{time}.client-channel.{domain}:{port} close, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}",1
268,"{host} error : {error_message} - Proxy server cannot establish a connection with the target, status code {status_code}",3
269,"info.{hostname}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes received, lifetime {lifetime}",1
270,"
{host}:{port} error : {error_message} - Proxy closed the connection unexpectedly.
",1
271,"
{client}:443 error : Could not connect to proxy {proxy} - Could not resolve proxy {proxy} error {error_code}
",1
272,client-{hostname}:{port} error : A connection request was canceled before the completion.,1
273,{client}:443 open through proxy {proxy} HTTPS,2
274,"client-{hostname}:{port} close, {sent} bytes sent, {received} bytes received, lifetime <{time} sec>",3
275,"
config.{domain}:{port} close, {sent_bytes} bytes sent, {received_bytes} bytes received, lifetime {duration}
",1
276,"{hostname} error : Could not connect through proxy {proxy_host}:{proxy_port} - Proxy server cannot establish a connection with the target, status code {status_code}",1
277,{source}:{port} open through proxy {proxy_host}:{proxy_port} {protocol},1
278,"
{hostname}:{port} close, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime <{lifetime} sec>
",2
279,"
{host}:{port} error : Could not connect to proxy {proxy_host}:{proxy_port} - connection attempt failed with error {error_code}
",1
280,"
{timestamp} client-channel.google.com:{port} error : Could not connect to proxy {proxy_host}:{proxy_port} - connection attempt failed with error {error_code}
",6
281,"
{website}:{port} error : {error_message} - connection attempt failed with error {error_code}
",3
282,"
{client}:443 error : Could not connect to proxy {proxy} - connection attempt failed with error {error_code}
",1
283,"
{host}:{port} error : {error_message} - connection attempt failed with error {error_code}
",1
284,"
{hostname}:{port} error : Could not connect to proxy {proxy_host}:{proxy_port} - connection attempt failed with error {error_code}
",4
285,"
{hostname}:{port} error : {error_message} - connection attempt failed with error {error_code}
",7
286,"
{website}:{port} error : Could not connect to proxy {proxy_host}:{proxy_port} - connection attempt failed with error {error_code}
",1
287,{timestamp} client-channel.google.com:{port} error : Could not connect to proxy {proxy_host}:{proxy_port} - connection attempt failed with error {error_code},1
288,"
{client} error : Could not connect to proxy {proxy} - connection attempt failed with error {error_code}
",1
289,"
{host} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}
",1
290,"
client-{hostname}:{port} close, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {duration}
",1
291,"
{hostname} error : Could not connect through proxy {proxy_hostname}:{proxy_port} - Proxy server cannot establish a connection with the target, status code {status_code}
",1
292,"
get.sogou.com:{port} close, {sent_bytes} bytes sent, {received_bytes} bytes received, lifetime {duration}
",1
293,"
get.sogou.com:{port} close, {sent_bytes} bytes sent, {received_bytes} bytes received, lifetime <{lifetime} sec
",1
294,"
{host}:{port} close, {sent_bytes} sent, {sent_kb} received, lifetime {duration}
",1
295,"
client-{hostname}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}
",1
296,client-{hostname}:{port} open through proxy {proxy_hostname}:{proxy_port} {protocol},1
297,src.{hostname}:{port} open through proxy {proxy_host}:{proxy_port} {protocol},1
298,"{hostname}:{port} close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}",1
299,"{host}:{port} error : {error_message} - Proxy server cannot establish a connection with the target, status code {status_code}",1
300,"
{website}:{port} open through proxy {proxy_address}:{proxy_port} {protocol}
",1
301,"
{s2_host}:{port} close, {sent_bytes} bytes sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}
",1
302,"{host}:{port} close, {bytes_sent} bytes sent, {bytes_received} bytes received, lifetime <{time} sec>",1
303,"
{client}:443 close, {sent_bytes} bytes ({sent_kb} KB) sent, {received_bytes} bytes ({received_kb} KB) received, lifetime {lifetime}
",1
304,"
{host}:{port} close, {bytesSent} bytes sent, {bytesReceived} bytes received, lifetime <{time} sec>
",1
305,{source}:80 open through proxy {proxy} HTTPS,1
306,"{host}:{port} close, {sent} bytes sent, {received} bytes received, lifetime {time}",1
307,"{host} close, {sent} bytes sent, {received} bytes received, lifetime {duration}",1
